,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
MtCM,430.740708120531,0.0519352537302458,0.285000866355164,0.182228406511315,0.855403481034583,0.873560193432545
35kd_ag,4824.74975049317,-3.69071305701006,0.259867961171317,-14.2022627197855,8.870140967742e-46,1.00054341298812e-44
C8,0.189752691143798,-0.960277165514056,4.8554407162252,-0.197773430186294,0.843222335184267,0.862054056893717
MTS2823,36.5688262106037,-7.65348491094348,1.04541478218894,-7.32100314759111,2.46124066029996e-13,6.97400824117447e-13
P55,4963.21714684988,-2.30109327612795,0.186082063615702,-12.3660133137828,3.99145804771259e-35,3.25600773269288e-34
PE1,1083.5607204453,-0.448184288757681,0.297850749002111,-1.50472775461949,0.132394084407145,0.154854853242639
PE12,2262.32751308908,-2.56703214760429,0.243515622494534,-10.5415501531608,5.55751857628897e-26,3.23902349656397e-25
PE13,3773.1675919113,-2.17051736407856,0.393057219142901,-5.5221409463273,3.34893666977141e-08,6.84448911919038e-08
PE14,172.459529896109,2.23871218568321,0.409121063530856,5.4720042189037,4.44974237750137e-08,9.0316553206711e-08
PE15,292.796335261863,-2.28561341771741,0.375864727291345,-6.08094681878929,1.19474918579366e-09,2.6596989664859e-09
PE16,685.503102928593,1.71813146707675,0.270946890503694,6.34121123841917,2.27965713513996e-10,5.3422382664935e-10
PE17,1411.91052247078,-2.77297695179646,0.229595718779834,-12.077650953307,1.38623576634191e-33,1.06973840234077e-32
PE19,5128.58668958312,-2.03263140110501,0.419296508172237,-4.84771840806757,1.24889502614004e-06,2.25874186737641e-06
PE2,543.144671837324,0.693472573887611,0.318476368875158,2.17746948176067,0.0294455564307684,0.0373515734654488
PE20,354.838277272155,0.542791244839707,0.280667187171393,1.93393196515075,0.0531214933517425,0.0656362267173653
PE22,518.945593099737,-1.22773517880375,0.324236299854648,-3.78654450274116,0.000152756748183485,0.000236767938095046
PE23,1607.41181974551,-1.83070153317201,0.233320359454438,-7.84629998621917,4.28491270967803e-15,1.34868914727182e-14
PE24,281.127668586968,4.38993300854492,0.46834725430637,9.37324382321081,7.03369012190413e-21,3.12277296843484e-20
