,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
MtCM,66.1632566183544,0.809497674274853,0.63877351605592,1.26726868589209,0.205059233355008,0.566617365788691
35kd_ag,6180.18550535743,-0.94103042263381,1.78921566221685,-0.525945777530177,0.598925881354452,0.803567038454894
MTS2823,3.20118702254949,0.147209065095809,2.16975450179215,0.0678459544497862,0.945908261652929,0.973864095323009
P55,824.269403896967,-0.419014588624754,0.653900184681554,-0.640792889252375,0.521657253455616,0.760702658620093
PE1,433.928789130531,-0.371929501799098,0.54561125816693,-0.681674903572657,0.495444539923268,0.751214397297616
PE12,702.849935484955,-0.550741082794789,0.854474297656031,-0.644537915658277,0.519226679166267,0.760094315347058
PE13,1396.52614378161,-0.533498936670977,0.994141658265544,-0.536642773427039,0.591514392333671,0.800344100304514
PE14,30.3524851920543,2.22300336290991,1.03436252733862,2.14915303305662,0.0316222709652567,0.419908127690761
PE15,99.4330593354231,0.0542698759057064,0.730041775753661,0.0743380416136881,0.940741407925426,0.971517031884548
PE16,246.581184209098,0.131103568563493,0.4688662544039,0.279618264978728,0.779770392445965,0.893277674359728
PE17,835.573015382337,-0.922732753375344,0.924512228970705,-0.998075227628582,0.318242881433576,0.65206053488357
PE18,16.4630893541636,-3.43579431959809,1.73958947904209,-1.97506041568499,0.0482612922764034,0.425519448825846
PE19,3200.2488870806,-0.699515139548013,1.41164425638429,-0.495532168522196,0.620224520563726,0.813006408260172
PE2,132.681239001092,0.293968169599089,0.503628303591565,0.583700652847923,0.559421727951218,0.780640886882019
PE20,146.40838575195,0.575695969900252,0.464557049266435,1.2392363237396,0.215257992327247,0.577951447511204
PE22,237.167310678672,-0.534305136698064,0.815776558108181,-0.654965053098779,0.512490254556134,0.756617306601194
PE23,215.892204948629,0.0556490340382534,0.397444864624924,0.140016991012755,0.88864656574582,0.946257038835734
PE24,77.4121124122621,0.930898570745627,0.893049801713375,1.04238147632936,0.297234851093358,0.63897615496467
PE25,786.192311851631,-0.488729679597354,1.18007533472087,-0.414151253922237,0.678763338673715,0.84224542735138
PE26,1096.24409589166,-0.712088600602331,1.06769441014526,-0.666940459588479,0.504810165853889,0.75431000518779
PE27,95.8484593475162,0.142521648319061,0.553263197649186,0.257601895308842,0.796714166823925,0.900687710902759
PE29,58.3695404211215,0.961461396625751,0.844193458358415,1.1389112141373,0.254740187817146,0.604046904109672
PE3,180.45304109447,0.720442494829019,0.518735922453827,1.38884249893672,0.164880648814018,0.52704581693971
PE31,303.880808192466,-1.32623346112396,0.638560686459398,-2.07691060418623,0.037809810851364,0.425519448825846
PE32,51.1815162729974,0.755453811813544,0.731278311570678,1.03305923320896,0.301576179719041,0.642689923686962
PE33,21.7852785813954,1.29386284261294,0.909619181374795,1.42242255781963,0.15490361839278,0.522328796211419
PE34,143.306348474543,-0.645828194327947,0.515243398619111,-1.25344292825257,0.2100445568863,0.572419760493276
PE35,858.590895680204,-1.44182206283094,1.04730323045672,-1.37669971876452,0.168605105740066,0.530111036382087
PE36,87.3485964907787,-0.429093695596053,0.621123737328872,-0.690834482419494,0.489669563081622,0.747507228098046
PE4,193.962244536935,0.701394368768175,0.444439778700007,1.57815389706962,0.114530258713874,0.485917974101843
PE5,19.9749639072314,-1.32901036193958,1.13289061661645,-1.17311445822446,0.240749909282664,0.596418393860899
PE6,59.7964833209192,1.77678753282444,0.925555057110373,1.91969944864399,0.0548958739431745,0.425519448825846
PE7,67.8645215177838,-0.627548657196951,0.638129026908662,-0.983419701556336,0.325400917735179,0.657496753623503
PE8,112.049407641287,-0.364722448162011,0.577197342418422,-0.631885182689591,0.527461906259974,0.762999433875025
PE9,66.9926840035824,1.3427922082842,0.755841899192816,1.77655169648336,0.0756420290733988,0.435380372468867
PE_PGRS1,118.815114414865,1.317805216877,0.592618066583536,2.22370071245751,0.0261685872721693,0.419175927505586
PE_PGRS10,196.60915941791,-0.710693955903681,0.645440874768036,-1.1010984641453,0.270853805413717,0.614933940348436
PE_PGRS11,484.326025272828,0.173078546767123,0.452447400987524,0.382538492627777,0.702061982952909,0.851433030007722
PE_PGRS12,7.67839210466342,0.614953352589436,1.39832257009197,0.439779322555731,0.660096945080397,0.83311345159123
PE_PGRS13,8.91978214944331,2.00676898000269,1.31633653702736,1.5245105818718,0.127381215500968,0.495557821611123
PE_PGRS14,328.675491983463,0.180933271283782,0.407567236521031,0.44393477951814,0.657089738375925,0.831730231272773
PE_PGRS15,756.551026931646,-1.08531159822296,0.850048597040541,-1.27676417795582,0.201685515916087,0.562245113116526
PE_PGRS16,249.760336242357,0.205377126651938,0.389500148464563,0.52728382122972,0.597996507652539,0.802997031841525
PE_PGRS17,57.8623188178045,2.19787589140255,0.898590804114931,2.44591407049547,0.0144485431871625,0.401989133650646
PE_PGRS18,77.6519638578639,1.01096872320405,0.751869657630834,1.34460635955127,0.178752388547327,0.540267257533612
PE_PGRS19,26.8032621636228,1.45391910780632,0.898810589386822,1.6176034472382,0.105748085711257,0.470136303872908
PE_PGRS2,17.8156615033652,0.953188967901673,0.950197039548488,1.00314874518511,0.315789098593453,0.649858386388991
