,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
MtCM,206.179266554091,0.40338803212342,0.867692533559687,0.464897433735578,0.642004908368935,0.834008145632553
35kd_ag,6832.38784195855,-4.88984778281227,1.27480442061098,-3.8357631207999,0.000125175012168346,0.00410382800310252
MTS2823,8.5943005151256,-2.20612136883945,1.2694251028112,-1.73789013936616,0.0822301734972477,0.404384009458861
P55,1832.54183954628,-0.734411640701505,0.665446620784852,-1.10363719307089,0.269750550499841,0.67470087701047
PE1,889.533225153255,-0.874716466598191,0.742144279638137,-1.17863398074657,0.238543954551099,0.664287947824733
PE12,1146.14433931736,-1.77826221370936,0.943006795022764,-1.88573637336986,0.0593304887681418,0.323814147369246
PE13,2267.27110176086,-2.34030308560323,0.710517870646919,-3.2937990475488,0.00098843135896012,0.0178722652786833
PE14,187.20063832158,0.837958510444389,0.821464406845104,1.02007890233812,0.307691041720362,0.68235838946227
PE15,207.80583841484,-1.3350213298399,0.907995117769155,-1.47029571383588,0.141481681400677,0.563829957873404
PE16,683.111935662522,0.12132942690983,0.657389670175205,0.184562417717172,0.853572265771928,0.939723071020718
PE17,788.882125731575,-2.27103784001453,0.923434439547696,-2.45933846817203,0.0139193320110592,0.116816798072073
PE18,6.88738586968678,-7.66487573839824,4.82435221300923,-1.58878858755986,0.11210813067593,0.491879632826269
PE19,4231.19574571127,-3.5905948734057,0.994284345373161,-3.61123544800268,0.000304741841776362,0.00791378559490796
PE2,488.362026318397,0.126116367638702,0.608965172066662,0.207099475345523,0.835932171829198,0.933404868307863
PE20,360.516549244245,-0.565705557962967,0.67195274378289,-0.841882949652407,0.399853475067049,0.715929962744668
PE22,428.173240843802,-1.46861353810241,0.90715957448124,-1.61891422348955,0.10546572009772,0.473742782665401
PE23,513.011713754653,-0.0411971477104376,0.612670662927273,-0.0672419134835053,0.946389118476315,0.978730126687116
PE24,335.790900402999,0.862150781474755,0.77090901275285,1.11835607991673,0.263414944375805,0.674398583439628
PE25,1162.05595924986,-3.43178489430522,1.15094420380195,-2.981712652072,0.00286640898755107,0.0374856421889989
PE26,1492.27517862429,-2.54593312454489,1.02021099044391,-2.49549666528992,0.0125780937517789,0.107769837753445
PE27,295.762579021207,0.13992191699136,0.641877139414861,0.217988628040116,0.827437971884584,0.929878235571642
PE29,302.108735619559,0.881673485978762,0.875719743390459,1.00679868489119,0.314031526758032,0.685093732821012
PE3,843.663697264314,0.39580755649999,0.689094839907901,0.574387636617466,0.565705517317269,0.796040619827536
PE31,383.779244376453,-0.816635289875664,0.704824085598946,-1.15863703661844,0.24660416553272,0.66879891087022
PE32,236.279076982452,0.430092678938442,0.772146793834566,0.557008955256492,0.577521310657496,0.80209410057558
PE33,65.2942584252289,0.491074624199447,0.849213408927859,0.578269983771727,0.563081856275451,0.795054409366819
PE34,358.169474965873,0.824081555856524,0.658819068972329,1.25084654447234,0.210990469782181,0.652576060055052
PE35,970.656543067584,-2.69092535702895,0.962732619978599,-2.79509107844374,0.00518850954222192,0.0567777870264271
PE36,194.412906640649,-0.228839964435626,0.652998636018823,-0.350444781677966,0.72600492357806,0.879872901978967
