,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
MtCM,510.662143417103,0.47167355758645,0.714873408256834,0.659800115850709,0.509382108980094,NA
35kd_ag,11345.0920035869,-4.53990973250275,1.39067953338144,-3.26452617121929,0.001096473328848,0.0107718352028494
MTS2823,9.70081295424669,-4.47933630502986,2.04251800637501,-2.19304617685091,0.0283040522872879,NA
P55,2849.13908499308,-0.780547350514662,0.731777922276454,-1.06664512108604,0.286132117194374,0.488080669362107
PE1,1570.67836735249,-0.686537917740948,0.767922870971609,-0.894019365346302,0.371311529966723,NA
PE12,1869.35300570392,-1.85089386403558,0.973051997968831,-1.90215308935101,0.0571511435828832,0.148257612081758
PE13,3218.66566119562,-3.30867692075341,0.926839225844595,-3.56984990329723,0.000357185828786689,0.00505298885790236
PE14,317.301223200814,0.562471218854264,0.937225544983972,0.60014499376869,0.548409608721644,NA
PE15,351.084042300006,-1.53559435826055,0.873432137206263,-1.75811524770803,0.0787279018789692,NA
PE16,1416.29013387142,0.223036694481645,0.683373167248932,0.32637613703729,0.744139789800562,NA
PE17,1840.45696037297,-2.04587985378987,1.00417891113273,-2.03736588282071,0.0416133901298875,NA
PE18,106.982816615937,3.85675666946566,1.65258561054505,2.33377117945112,0.0196077066789642,NA
PE19,6945.362602781,-3.19501407867422,1.1649812780475,-2.74254542873773,0.00609650163065903,0.032947229789344
PE2,802.052502039658,0.223909087871646,0.70461417997693,0.31777544964959,0.750655274501247,NA
PE20,928.15755802786,0.110618131630442,0.673513634714116,0.164240374550689,0.869541918341984,NA
PE22,645.734893167267,-1.78171116345459,1.08074579746825,-1.64859411679269,0.0992308148209326,NA
PE23,1071.74870162117,-0.127202187589098,0.672585920195553,-0.18912407139316,0.849995575679337,NA
PE24,622.747997044192,0.506769695011694,0.956101885154006,0.530037334807749,0.596086045500404,NA
PE25,1809.72707986697,-3.726952316572,1.28524834818946,-2.89979156310311,0.00373410880565245,NA
PE26,2533.53303229244,-2.41493693765043,1.07105097368697,-2.2547357660647,0.0241499192600143,0.0805756740090413
