,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
MtCM,48.1610137978188,-1.47011543834208,0.835709211868163,-1.75912317043359,0.0785565901695479,NA
35kd_ag,6385.92300517736,3.8831027002661,0.693632369750176,5.59821437062498,2.16570853972042e-08,5.21769165108028e-06
MTS2823,5.2283957558942,1.12153434853578,1.6146355649356,0.694605255137252,0.487302718006765,NA
P55,547.819851113357,1.26808173878182,0.617022555694106,2.05516269556033,0.0398632929485817,0.128580673032912
PE1,208.669207733831,-0.726900416133762,0.609342538662343,-1.19292576836911,0.232898446306993,0.390073761408291
PE12,372.232593248247,1.52908656953355,0.61464195374384,2.48776797649387,0.0128547567908995,0.0634631738913131
PE13,700.462220140726,-0.483993881275866,0.756882429148089,-0.639457150327333,0.522525580569177,0.661767132366625
PE14,20.7493734636551,-0.0645236255521699,0.888018499232614,-0.072660226794744,0.9420764992709,NA
PE15,16.8812537258939,-0.344878949812729,1.05209654987141,-0.327801616548291,0.743061664973154,NA
PE16,243.963503858931,-1.32996961634159,0.606681341826788,-2.19220458031048,0.0283647378889852,0.102530836694107
PE17,367.173661154455,1.52025719481923,0.629755203300218,2.41404467458522,0.0157765278365497,0.0716117176580777
PE19,2481.85604163372,1.99248851285316,0.692889585999686,2.87562196504721,0.00403232327753782,0.0320538997595138
PE2,102.572032160637,-0.75326692862644,0.654457644853999,-1.15097888236065,0.249740923421649,0.408027424181849
PE20,283.296438099191,0.894785216615964,0.601529532798047,1.48751668509744,0.136878399786264,0.275693342849247
PE22,141.586479865065,-1.22903657874851,0.788872186115687,-1.55796667746666,0.119241147520097,0.255621679694007
PE23,143.665836992745,-0.459570229326093,0.616400334857546,-0.745571024766401,0.455926591672221,0.607643440475488
PE24,53.8281501580818,-2.07368714915314,0.771469234486515,-2.68797128447173,0.0071887578387836,NA
PE25,243.28912938597,-0.361108806249165,0.813419814173229,-0.443939033641811,0.657086662599249,0.769344084957326
PE26,441.680136587011,0.920402546044817,0.662063116270864,1.39020362775845,0.164467052174647,0.30872611792579
PE27,73.247778225421,0.322772240089407,0.725624837307405,0.444819724318045,0.656450039013209,0.769173783086185
PE29,34.2130042057162,-0.962133465904876,0.818279345566576,-1.17580074716257,0.239674507766382,NA
PE3,167.637224449192,-1.66088037031563,0.607538432016767,-2.73378651092446,0.00626106251464678,0.0418637261203541
PE31,69.9849439254492,-1.67309855995198,0.826445106268216,-2.02445213512946,0.0429236521249145,0.134706291037307
PE32,120.809594305188,0.345999841500586,0.6189339490747,0.559025469547845,0.576144338019893,0.706378538419097
PE33,12.6731195751123,0.176932008363103,1.11225406892007,0.159075172936786,0.873609648256594,NA
PE34,71.8746312531145,0.278916422577972,0.661359625004733,0.421731856667204,0.673220749155131,0.778473970110335
PE35,411.83530048846,2.15113264153107,0.683489855943533,3.14727808002579,0.00164798150116107,0.0188375111738557
PE36,44.4650263157308,0.367978445042813,0.717048075193315,0.513185179311173,0.607821792151794,NA
PE4,161.212923353969,-1.11500491398979,0.647321407400019,-1.72249040622375,0.0849807192204709,0.209244978457952
PE5,23.4281525340394,2.43489677151749,0.904700179121718,2.69138530941962,0.00711559598109128,NA
PE6,48.529256543896,-0.764866285310285,0.718201924988677,-1.06497387252526,0.286887753353015,NA
PE7,48.1836695721843,-0.379517361617852,0.707452463568593,-0.536456343233943,0.591643200317927,NA
PE8,100.482059087341,1.85777462182821,0.64306223787081,2.88894995293042,0.0038653058750302,0.0311211773794205
PE9,70.9782823457064,-1.1519249446351,0.707296068746394,-1.62863190612209,0.103390965704858,0.236537987280947
PE_PGRS1,80.8549858334743,-0.884797595462276,0.708526109518369,-1.24878615420924,0.21174329944076,0.36418452160816
PE_PGRS10,115.89952210898,1.19660873848441,0.64424993435517,1.85736726489867,0.0632589204537748,0.171094075009691
PE_PGRS11,837.235057679756,2.1722624971483,0.571656055744832,3.79994662055662,0.000144727258940311,0.00431424686342941
PE_PGRS12,5.05483286227561,0.223948345778308,1.44463831907944,0.155020355490095,0.876805269931405,NA
PE_PGRS13,4.20378680387238,-1.72266822264923,1.79645075193048,-0.958928721423639,0.33759465455319,NA
PE_PGRS14,163.789299941614,1.11199828469447,0.61439483218884,1.80990826490657,0.0703100142406921,0.184122880101879
PE_PGRS15,195.597089320925,1.7963091955308,0.61160017634418,2.93706454806501,0.00331335131145726,0.0281995008355547
PE_PGRS16,150.069154203646,-0.410654243415682,0.656529119592771,-0.625492809321848,0.531647666347584,0.670582732604493
PE_PGRS17,29.0601922094191,-0.781777810172697,0.819796672761344,-0.953624034041775,0.340273985544172,NA
PE_PGRS18,65.4706296313618,-1.61214511298807,0.734399777974164,-2.19518736434692,0.028150160291049,NA
PE_PGRS19,3.93699779485952,1.50280994912065,1.68060929860238,0.89420542321788,0.371211991126391,NA
PE_PGRS2,16.6817128302205,1.0996930100288,0.939187031967885,1.17089884399767,0.241639439854299,NA
PE_PGRS20,82.2020381451168,-1.1968607906962,0.661751919235955,-1.80862458559707,0.0705093462850393,0.18449062035484
PE_PGRS21,70.1792549813724,1.08535796295749,0.675714430168801,1.60623765676627,0.108221702397739,0.242542834661914
PE_PGRS22,35.4962926684309,-0.659778612642045,0.786196085069862,-0.839203635290827,0.401355047687994,NA
PE_PGRS23,38.2080246087403,-0.258426522744403,0.754034463248703,-0.342725081332477,0.731805292096012,NA
PE_PGRS24,37.9919390249311,0.41648194342755,0.739807795312224,0.562959657990331,0.573462354884114,NA
PE_PGRS25,521.538733932825,2.86399513842031,0.785789461021468,3.64473600180044,0.000267666417915792,0.0063056321193865
PE_PGRS26,34.9502737398874,0.285419116707262,0.761597388937828,0.374763780513121,0.707836153273101,NA
PE_PGRS27,15.7576750351338,-1.32944556138311,0.987750528784322,-1.34593252308286,0.178324278936884,NA
PE_PGRS28,44.5982174161098,-1.20521757467342,0.751068874604547,-1.60466984510307,0.108566481530341,NA
PE_PGRS29,27.6249077033188,-0.764616444824683,0.86843379170553,-0.880454505717749,0.37861314034689,NA
PE_PGRS30,189.668492634701,-0.178667635630101,0.595574789851999,-0.299991938333219,0.764183304872496,0.848129734536023
PE_PGRS31,57.1025995770665,-0.216056535850213,0.733942578830051,-0.29437798280435,0.768469089117004,NA
PE_PGRS32,211.317619902559,-0.129039029047189,0.598745258357203,-0.21551574270707,0.829365239525076,0.893557595525469
PE_PGRS33,41.0779376042416,3.13080366546769,0.818521883498958,3.82494802959251,0.000130799675710219,NA
PE_PGRS34,23.1636298564442,1.31506990331063,0.92536190311259,1.42114117610331,0.155275721549638,NA
PE_PGRS35,294.410456385749,-0.268177224936192,0.649450893104579,-0.412929180302179,0.679658501135767,0.781683657616619
PE_PGRS37,7.60975318170367,0.926637473946583,1.23620919388686,0.749579827207944,0.45350780413507,NA
