,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
MtCM,209.471188616787,0.457944425479325,0.308780845871617,1.48307264392211,0.138055111254745,0.170866740529876
35kd_ag,2294.519627025,-3.4622801614246,0.275978637698519,-12.5454643529577,4.20939564126396e-36,5.50136527298708e-35
C8,3.68597236722128,-5.10095991810726,1.77749888665403,-2.86974014802863,0.00410809247810136,0.00655460950682523
MTS2823,5.72950535624633,-5.71928720955759,1.57823498978814,-3.62385021657981,0.000290249733709146,0.000551954148988211
P55,2403.41858861461,-2.07228622180173,0.270963101459957,-7.64785393522658,2.04361152794786e-14,1.10952349699171e-13
PE1,655.500102472553,-0.69924318941009,0.220048811138659,-3.17767310712475,0.00148462034152651,0.00253784013453698
PE12,647.387711490784,-1.37718335423737,0.276134371471526,-4.98736664652912,6.12078396673387e-07,1.60879435961284e-06
PE13,3299.61788281273,-2.94613056543325,0.4670685097728,-6.30770540892675,2.83202593376914e-10,1.09251826292092e-09
PE14,108.596377463871,1.37275651953686,0.527651232096249,2.60163614909641,0.00927802294722697,0.0140732797464942
PE15,38.1592548872433,1.37144833757044,0.81333910045172,1.68619501608709,0.0917582435416095,0.117162487964632
PE16,431.338068178578,0.981144497439019,0.281797050511763,3.4817415429196,0.000498164266363166,0.00091774268203882
PE17,674.959922360926,-2.53712874896278,0.308517775103968,-8.22360639709588,1.9747342548434e-16,1.2307524721732e-15
PE19,3700.62064823942,-2.49710465766432,0.499163987842811,-5.00257374025682,5.65699323032206e-07,1.49187781222244e-06
PE2,324.389906750668,0.382213972887894,0.274338509701045,1.39322027120584,0.16355319163404,0.199700817321273
PE20,419.08052972841,-1.39365121033771,0.232754167159756,-5.98765309916513,2.12890518336025e-09,7.40720844770918e-09
PE22,213.994843613128,-0.635701006991516,0.324522276562707,-1.95888249560175,0.0501265494430684,0.0676088822437254
PE23,431.353836571752,-0.302064841282157,0.223669456171177,-1.35049660536119,0.176856741825881,0.214611653275336
PE24,171.149219065481,2.60916399422067,0.477236153418348,5.46723875702155,4.57100172347272e-08,1.40038870982755e-07
PE25,579.875954591819,-2.72648437027124,0.209729196037104,-13.0000229905467,1.22306514002056e-38,1.72767105707096e-37
PE26,977.863415058743,-2.30378245692536,0.25229466461217,-9.13131659152111,6.76712333488984e-20,4.9886387334391e-19
