,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
MtCM,135.493805963924,1.3023443191978,0.37696761116016,3.45479102353034,0.000550719502343988,0.00118355723417566
35kd_ag,6705.08231719946,-5.19885880047129,0.396789673813687,-13.1023036726314,3.19413339416883e-39,1.69145513333906e-37
MTS2823,2.6137288396341,-2.37914144126446,1.55400876494683,-1.5309704133785,0.125776705061925,0.163934073826563
P55,1185.79699972213,-0.819990469689683,0.349688258188456,-2.34491851095489,0.0190312385393224,0.0296401248577187
PE1,572.338112949896,-1.12051361657509,0.293998909571263,-3.81128494050924,0.000138246299596592,0.000333788324794437
PE12,815.556320733225,-2.20237782534152,0.333048965295761,-6.61277486145535,3.77181884143438e-11,2.62578762181392e-10
PE13,1988.81571127701,-1.00296045051502,0.525098913690952,-1.91004099297246,0.0561279354625267,0.0797741133398337
PE14,71.6965430061433,2.8283547526933,0.54929036650002,5.14910678429528,2.61729850667054e-07,1.04536676796087e-06
PE15,103.754087653022,-1.54729987102992,0.417719349624126,-3.70416135240615,0.000212091233764249,0.000493135660942725
PE16,433.026156299412,0.352307774759123,0.36434478864311,0.966962574299978,0.33356274332174,0.390676244849742
PE17,1018.74051524792,-2.63850364301549,0.315589076583094,-8.36056707533342,6.2417498062248e-17,7.24565685633928e-16
PE18,63.6818114771629,0.759146235772644,0.48263228434507,1.57292883297851,0.115735297918229,0.152108326572397
PE19,3780.68104227735,-2.4194089278626,0.480328990716592,-5.03698293174671,4.72926933472389e-07,1.79895450964921e-06
PE2,218.028727968803,0.332098658907895,0.32344877262419,1.02674267771532,0.3045416475426,0.361993640572074
PE20,220.179101985031,0.416492384473641,0.344504260885656,1.2089614897735,0.226677640762054,0.278138953634877
PE22,256.499145166098,-2.79540853107211,0.379481133961839,-7.36639658970034,1.75301807781597e-13,1.53283380347805e-12
PE23,332.531199861674,-0.0681462648037172,0.311295487107195,-0.218911830161711,0.826718730836567,0.853960702689471
PE24,168.687546245135,1.52506787767376,0.440807027881704,3.45971770232989,0.000540741965729329,0.00116423795545104
PE25,825.396948421128,-3.06423031866997,0.445556437970557,-6.8773112843506,6.09927398405594e-12,4.56283782331042e-11
PE26,1265.91133192139,-2.66075817098362,0.310012350033961,-8.58274894755693,9.26323762563751e-18,1.15191659444933e-16
PE27,153.179486457786,0.110390519354564,0.351079424169252,0.314431754625829,0.753193141526622,0.792068963760806
PE29,104.364562074267,1.14674787180655,0.405793822082133,2.82593723562022,0.00471425002630537,0.00844158828798527
PE3,335.216355893293,1.02272737507412,0.315961746279841,3.23687087793317,0.00120848078826223,0.00243504487177421
PE31,434.921525474328,-1.98493145007392,0.322558014828484,-6.15371920344123,7.56866417774602e-10,4.47006444482669e-09
PE32,102.748651053681,1.21258914036294,0.441483510969036,2.746623849442,0.00602121475206498,0.0105103648616601
PE33,35.0982011427823,1.26924026057199,0.585013692607381,2.16959068926241,0.0300378673500313,0.0450424654217936
PE34,224.411279386814,-0.769689293259381,0.338373733732158,-2.27467210521912,0.0229256070577081,0.0352523282424072
PE35,1099.75551314806,-3.45299021845442,0.447702981235794,-7.71268086918506,1.23201891641227e-14,1.16831089598613e-13
PE36,131.999916094018,-0.603550445834989,0.343698328254527,-1.75604708029894,0.0790803699697123,0.10799088085183
PE4,317.83969946147,0.733424991131564,0.334442336990053,2.19297890850875,0.0283088987367586,0.0425989271220764
PE5,26.3223861586062,-2.39926505713239,0.558448330279569,-4.29630625975956,1.73667610999809e-05,4.96057848874001e-05
PE6,118.081557057026,2.1183010940959,0.470274512960535,4.50439272322136,6.65630119443874e-06,2.05040179930652e-05
PE7,100.756455373703,-0.900272277335958,0.375767544676869,-2.39582233774373,0.0165831260483888,0.0263241067922049
PE8,193.179966153111,-0.174891569224841,0.321725596110212,-0.543604771704048,0.586713475464761,0.63964390697789
PE9,147.971464198849,1.91814166268139,0.397335201701715,4.82751504137146,1.38247250116267e-06,4.84430698734549e-06
PE_PGRS1,230.044823022405,1.66053643740668,0.353299361495692,4.70008332417246,2.60055359484343e-06,8.57691329076072e-06
PE_PGRS10,252.446392235694,-1.75143983474839,0.30605134859198,-5.72269928822748,1.04844746243257e-08,5.16875825360326e-08
PE_PGRS11,695.95060896514,-0.14584106309479,0.281159252050311,-0.518713369847396,0.603960636851298,0.655414801169737
PE_PGRS12,19.1022083904155,1.43035062320469,0.746183399565356,1.91688882925814,0.0552520565314237,0.0787429520509827
PE_PGRS13,17.4347094375944,2.30424986767897,0.906077043086023,2.543105892884,0.0109871925605321,0.018086845455043
PE_PGRS14,436.786219617174,-0.379315550472349,0.28982390287075,-1.30877938884671,0.19060909064319,0.23847641205239
PE_PGRS15,986.96029568795,-2.35662910191089,0.380248445507931,-6.19760351357371,5.73293346365038e-10,3.43757193564685e-09
PE_PGRS16,347.251206521379,-0.212907254363965,0.30583776256476,-0.696144428269816,0.486338385522879,0.544057159024289
PE_PGRS17,112.869488192124,2.50208572932593,0.509874666283277,4.90725641963121,9.23592500373372e-07,3.33299498794771e-06
PE_PGRS18,158.402287597746,1.47076078448358,0.433710747160192,3.39110984478407,0.000696101957154223,0.00146920220513563
PE_PGRS19,52.2174447003753,1.77909226700648,0.524595725601448,3.39135867904137,0.000695470193041341,0.00146852644256445
PE_PGRS2,34.6159062082586,1.3838375485128,0.579840110994666,2.38658471925811,0.017005688671532,0.026931388007033
PE_PGRS20,162.749184780695,1.55745886570017,0.379689745243128,4.10192501960483,4.09727057806944e-05,0.000108804634612889
PE_PGRS21,167.865015612773,0.251852297980728,0.338724450790062,0.743531497042187,0.45715995956699,0.514223123971176
PE_PGRS22,110.794564035908,1.61458897771215,0.433144379807185,3.72759997124029,0.000193311889275831,0.000453724568803284
PE_PGRS23,126.150214714862,1.6661192763696,0.395694507041651,4.21062017975961,2.546706023117e-05,6.99861544428595e-05
PE_PGRS24,132.172800919265,0.678399753646534,0.363029214985428,1.8687194463778,0.0616618570518888,0.0864917655611762
PE_PGRS25,1114.17356246886,-4.73107832269451,0.368151522057767,-12.8508998041088,8.50155628225247e-38,4.04725603618747e-36
PE_PGRS26,104.057575381739,0.395933827467935,0.390582723182948,1.01370030973562,0.310725776239161,0.368229968170773
PE_PGRS27,59.9423495188262,1.34120366386593,0.473374051263427,2.83328513737981,0.00460722692051865,0.00828141131823204
PE_PGRS28,104.928329480545,1.84667824951715,0.429387303349536,4.3007285849202,1.70237464889058e-05,4.87145823935718e-05
PE_PGRS29,37.0319859646525,1.09700266904044,0.554932824467609,1.97682065409067,0.0480619061934972,0.0692073827955858
PE_PGRS30,564.072226831679,0.492024333289119,0.285326232554919,1.72442725957353,0.084630740017879,0.114522037246535
PE_PGRS31,214.911015988331,1.47822167436524,0.343274696679649,4.30623546874689,1.66056294127546e-05,4.76337987962949e-05
PE_PGRS32,510.556977015466,0.143986375935076,0.301683517746979,0.477276243032398,0.633165425659466,0.681770310973969
PE_PGRS33,135.812041293648,-2.59968547316752,0.401847566881078,-6.46933237233428,9.84368614175779e-11,6.52507634122426e-10
PE_PGRS34,59.7631830789079,-0.461257708981957,0.436181213368289,-1.05749100338371,0.290287558402685,0.34688774410544
PE_PGRS35,598.295737992602,-0.719671248337937,0.280509648187005,-2.56558465275376,0.010300208419275,0.0170213472230166
PE_PGRS37,36.4695737978209,2.37785599647957,0.665774267465896,3.57156488719561,0.000354854604890701,0.000788138432068743
PE_PGRS38,308.56647860395,-0.150008336752441,0.458705213263351,-0.327025576372332,0.743648540698181,0.783374066229443
PE_PGRS39,427.068152547221,-0.577833203509024,0.332319572384873,-1.73878775590085,0.0820721030942456,0.111567874786034
PE_PGRS4,111.131293828315,0.800257600970596,0.375866248716293,2.12910205080594,0.0332458181399801,0.0493970809879339
PE_PGRS40,58.188382975682,0.0362114612637888,0.43201174253362,0.0838205486068953,0.933199110086101,0.941993447383978
PE_PGRS41,779.166248397937,-2.33265613438396,0.442160480177535,-5.27558712042143,1.32331724951772e-07,5.57354262464433e-07
PE_PGRS42,118.121829603835,1.22366574097936,0.418944790417461,2.92082815914725,0.00349102323997087,0.00646236941476148
PE_PGRS43,100.087770131503,2.01004133692131,0.476105051525084,4.22184417174874,2.42311611141165e-05,6.72168701182055e-05
PE_PGRS44,552.235751233805,-1.67897391965968,0.358939491905386,-4.67759596679389,2.90257743672017e-06,9.50649580212799e-06
PE_PGRS45,115.041206372011,1.63716116370597,0.419177989042669,3.90564678132306,9.39736953868419e-05,0.000232614509641904
PE_PGRS46,352.221805727665,0.922696140615535,0.305780610511119,3.01751029626512,0.00254860383026653,0.00484532870191455
PE_PGRS47,378.028313416319,-0.346916743250151,0.307652505626714,-1.1276252814631,0.259478205081375,0.314375521991908
PE_PGRS48,209.424212743719,-0.0384476882641169,0.357510341716144,-0.107542870171413,0.914358317027281,0.926535020081479
PE_PGRS49,1.21563630388137,2.17366448179635,2.32079167841222,0.936604737950231,0.348961913945606,0.406590234963076
PE_PGRS5,238.421683348087,-1.32317954025034,0.336720532205545,-3.92960753412753,8.50846200452661e-05,0.000212847035176932
PE_PGRS50,109.274148439216,2.04039248239639,0.424278703044939,4.80908531998665,1.51622484716379e-06,5.25729219917961e-06
PE_PGRS51,292.494714915124,0.225475426189508,0.332862657414243,0.677382761830525,0.498163132648293,0.555834006669367
PE_PGRS52,37.8326492186061,1.55993507054151,0.589628413256791,2.64562398193341,0.00815403998170496,0.0137348071600341
PE_PGRS53,104.303655103114,1.10015780399133,0.391104600905184,2.81295029883335,0.00490892379430436,0.00876354463733198
PE_PGRS54,162.868433775219,-1.1726232438419,0.362954036718106,-3.23077614577583,0.00123454585890829,0.00248120026995086
PE_PGRS55,134.072966070294,0.677844965341665,0.366268295081089,1.85067879050682,0.0642157770959507,0.0897003430507457
PE_PGRS56,3.74483062986117,3.78557542411334,1.78012277894878,2.12658108130544,0.0334549057906675,0.0496607782650128
PE_PGRS57,124.167163371269,0.93041386798535,0.461656415799345,2.01538164778749,0.0438646758525711,0.0635909619480675
PE_PGRS58,46.2106102256107,0.992369002786378,0.525641493111443,1.8879198385048,0.0590367128156322,0.0831311704511725
PE_PGRS59,247.939965264506,-0.360662345152231,0.351746618202508,-1.02534701540354,0.305199479158123,0.362518297982176
PE_PGRS6,151.297403378844,0.794929536919498,0.404567144403771,1.96488901265332,0.0494270846872538,0.0709996495370396
PE_PGRS60,26.1441758776414,2.61242436800792,0.804393896994737,3.24769292478236,0.00116344759665618,0.00235235028873469
PE_PGRS61,5.11056804058611,1.31955660198687,1.34781352895482,0.979034987881554,0.327562692195232,0.3851803813164
PE_PGRS62,291.758120900351,0.561242397686195,0.356047875187666,1.57631160525919,0.114954008395242,0.151207993738983
PE_PGRS7,813.825342973972,-1.57827707149559,0.453818964058426,-3.47776800110186,0.000505607329233898,0.00109655796275935
PE_PGRS9,19.9418374406832,2.52393863254062,0.887554034454987,2.84370137992835,0.00445928197560279,0.00802772954584261
PPE1,706.285178042553,-0.953882947443497,0.372995253117632,-2.55735948238105,0.010547016007118,0.0174036961324321
PPE10,578.304662054807,-0.0349809483956425,0.288777863267039,-0.121134452620057,0.903584540850562,0.918988765867221
PPE11,349.358822090225,0.554533501000532,0.305391888977997,1.81580952544711,0.0693995956020567,0.0962283889592507
PPE12,3603.78379015815,-2.77967077524345,0.372554422311254,-7.46111335358449,8.57943996201903e-14,7.7165840727091e-13
PPE13,270.933875292264,0.280650132950722,0.340270000163153,0.824786589520544,0.409492761554743,0.468204605824236
PPE14,114.501597176698,-0.654121592487276,0.361255213436942,-1.81069107976058,0.0701886844398632,0.0972081309917941
PPE15,155.108656349265,0.168901925778261,0.345717624263096,0.488554571489606,0.625157081750835,0.674843180552379
PPE16,668.069270164761,-0.983513157026438,0.280092455660524,-3.51138753347384,0.000445774038840576,0.000973104698960462
PPE17,1957.99168052885,-3.68420333352205,0.293224540976399,-12.5644440306877,3.31194944085154e-36,1.41901979224848e-34
PPE18,3096.37178230062,-2.25136333790034,0.542158409733464,-4.15259322272094,3.28728770414428e-05,8.87850254993237e-05
PPE19,844.244966694316,-0.814119605085365,0.324783087300204,-2.50665640213234,0.0121879123906714,0.0198348173678295
PPE2,314.390516697681,1.3190061348963,0.337343305574308,3.90998165103876,9.23031324098269e-05,0.000228960348972376
PPE20,2955.82335733773,-4.23731008491163,0.338518345738169,-12.5172243639316,6.01003055443993e-36,2.52904232170316e-34
PPE21,1729.7252421216,-2.0912982385685,0.30252387630489,-6.91283697707499,4.75055781776339e-12,3.58804150562802e-11
PPE22,148.681579192704,1.34550921930876,0.413980555491758,3.25017492116376,0.00115334043962366,0.00233491988485667
PPE23,464.3084400271,-0.907140630907814,0.38938885547313,-2.32965226959458,0.0198245371502742,0.0307750472955344
PPE24,807.055271700268,-0.0869664815720866,0.276645406219147,-0.314360837436771,0.753246996727336,0.792068963760806
PPE25,630.818284488799,-0.0755524519614969,0.354552132815591,-0.213092645534283,0.83125470092618,0.856703128245153
PPE26,623.217971326856,-1.49472010995164,0.37049005842674,-4.03444053613439,5.47325480424226e-05,0.000141577661319395
PPE27,297.309057319056,0.709985243028387,0.335150511210611,2.11840716119996,0.0341405999162377,0.0505353792101848
PPE28,558.792427174772,0.500203270965964,0.314080378434414,1.59259637121972,0.111250768128067,0.14691086303939
PPE29,341.342350080533,0.935870387112403,0.326065557221788,2.87019087537611,0.00410224084786634,0.00746193018757007
PPE3,12259.6771911718,-6.67846055329299,0.325088208191918,-20.5435336779435,8.79266265614096e-94,2.9599870784566e-91
PPE30,296.03197553896,0.640037481460988,0.329056128729705,1.94507084226573,0.0517664526273995,0.0740890650570706
PPE32,444.4511522689,0.536927557327797,0.302253585959876,1.77641418421112,0.0756646749094491,0.103906647100301
PPE33,676.302544825033,0.429203900703435,0.30277967764048,1.41754527268197,0.156323567790755,0.199284007302632
PPE34,1046.77780303426,0.0126685969876215,0.281171300944235,0.0450565080613758,0.964062267730673,0.967758353102165
PPE35,840.498524679695,-1.0977515319943,0.315529950689233,-3.47907236570224,0.000503152696249287,0.00109178575387794
PPE36,329.83330924552,-0.981938349333941,0.306777031243763,-3.20082095244509,0.00137036656741288,0.00273435124141274
PPE37,425.36443461008,1.72550857347484,0.338545368800217,5.09683112662251,3.45386173026179e-07,1.35199753610663e-06
PPE38,1925.95096836205,-0.62983225393332,0.312185743672194,-2.01749204343766,0.0436441905228101,0.0633102708322573
PPE39,338.90353805142,-0.0143114514553738,0.307121911509775,-0.0465986011386176,0.962833146950652,0.966730426412105
PPE4,2419.39007209192,-2.95073441855126,0.446252203429648,-6.61225736449824,3.78503194248209e-11,2.63109963789352e-10
PPE41,2097.55093702187,-3.22582469627815,0.451858166683537,-7.13902045846476,9.39983449031902e-13,7.59887134697659e-12
PPE42,361.73084597379,0.00488087024714868,0.296401125802705,0.0164671110270936,0.986861740127478,0.987909809095328
PPE43,301.602972522492,1.08682952687918,0.331700659547002,3.27653712948127,0.00105088494274327,0.00214593619373874
PPE44,371.701120455977,1.06614649723263,0.308733934901219,3.45328574772239,0.000553802031812954,0.00118963946031652
PPE45,352.721091605408,1.1026365780563,0.315071824966479,3.4996356090349,0.000465894559172575,0.00101420834059138
PPE46,138.156472073362,0.81032980225663,0.382052513480242,2.12099063260982,0.033922590731606,0.0502442395091324
PPE49,595.284607210005,0.675432622916916,0.287474649293115,2.34953803605907,0.0187967235372544,0.0293438085561708
PPE5,2337.63899532851,0.0848950903129341,0.272607075304692,0.311419247714121,0.755481923335339,0.793575738603202
PPE50,334.592542121015,-0.769951157150778,0.321908034382248,-2.39183578821926,0.0167643410794983,0.0265938537555286
PPE51,446.142682902856,0.0629200225962251,0.314910848419832,0.199802651804302,0.84163492730696,0.865319679842431
PPE52,967.587498111511,-1.48997998896482,0.341340950675111,-4.36507833595094,1.2707721030975e-05,3.71996827447113e-05
PPE53,2714.03979005362,-2.99500811537374,0.315308323495481,-9.49866493269617,2.12598382293195e-21,3.27443194688832e-20
PPE54,907.340217247021,0.237115885258311,0.278222142489931,0.852253825436961,0.394073227998441,0.45244022498335
PPE55,9513.19078347781,-1.76463153969224,0.290243714847028,-6.07982688142718,1.20312373288625e-09,6.89820213271643e-09
PPE56,3638.28247790508,1.03447301877969,0.309813801484711,3.33901528538179,0.000840759378635041,0.00174252372537685
PPE57,1245.34901151592,-2.73648193638003,0.39184245445277,-6.98362799968085,2.87653120770436e-12,2.20799537164668e-11
PPE58,1398.68338501741,-2.15236823710245,0.370314618147838,-5.81226916687146,6.16316363060720e-09,3.16071710457581e-08
PPE59,4451.53735092693,-5.01792080877675,0.437217260925281,-11.4769503796747,1.72249332334166e-30,4.71983199587747e-29
PPE6,964.917132985431,-0.835621963569754,0.283409583292559,-2.94846050674001,0.00319360942039855,0.00594920205467919
PPE60,873.969518894693,-1.03660926424542,0.320185975009962,-3.23752239370625,0.00120572476335047,0.0024305307141449
PPE61,429.964792403609,1.25774393717706,0.368926786287615,3.40919657754676,0.000651545119967397,0.00138321268036322
PPE62,736.136329810104,-0.311739299837868,0.299357870255909,-1.04135996014194,0.297708518127465,0.355035487331665
PPE63,351.039842142143,1.14964056104281,0.334390505974674,3.43801794758457,0.000585988857917338,0.00125250135481379
PPE64,514.749920762557,-0.204811395497124,0.297004303157265,-0.689590666936148,0.490451638243996,0.548268162012323
PPE65,157.298669060979,1.98523246249099,0.413863347775297,4.79683082148374,1.61195633458455e-06,5.5372814904497e-06
PPE66,1084.51810767626,-3.14278145205875,0.316623474799461,-9.9259268569688,3.21105419325563e-23,5.6259101906371e-22
