,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
MtCM,348.000982643859,-0.288575600783278,0.355666833083166,-0.81136494590093,0.417156123497086,0.520577611739635
35kd_ag,1747.41183120479,-2.82322510084697,0.285090469497288,-9.9029094372228,4.04337697786912e-23,1.4671237849699e-21
MTS2823,12.4891751683222,-9.40734335082576,2.04560213481325,-4.59881381170175,4.24903307460559e-06,2.48668598175119e-05
P55,2298.08428887692,-1.5098267171113,0.29876764322569,-5.05351483450559,4.33752609396111e-07,3.02217290771264e-06
PE1,764.993243728218,-0.172151506838227,0.320044914474603,-0.537897960731034,0.59064749637883,0.684373431692198
PE12,800.044413521203,-1.26427804655555,0.293334834826782,-4.31001673327383,1.6324219350993e-05,8.51784764144183e-05
PE13,1370.22004745608,-2.76173860889202,0.475602177738476,-5.80682498558836,6.36686268852381e-09,5.84289714042156e-08
PE14,124.891162972206,1.62606671875752,0.524630817651883,3.09944948723254,0.00193880634837472,0.0061626344644768
PE15,57.3785652657366,2.20525601163937,0.896847394477152,2.45889771796126,0.0139364316284743,0.0335398714242416
PE16,861.256545770118,-0.0153493660223324,0.312415317177341,-0.0491312851143574,0.960814671589529,0.971941412371393
PE17,719.013707897625,-1.27514002798071,0.325953996837578,-3.9120245198776,9.1525616398271e-05,0.000409996517142112
PE18,95.2893004331808,0.0497919452910356,0.529365617563033,0.0940596510975832,0.925061771990001,0.94632755985184
PE19,4684.13381408569,-3.84585353517469,0.26570282867059,-14.4742664367441,1.76195453437156e-47,2.30864987184184e-45
PE2,445.808297083479,0.217995540259385,0.345468201798457,0.631014776829045,0.528030862599447,0.627227796243161
PE20,534.719215237677,-0.183300213737687,0.316918160506284,-0.578383433265106,0.563005276309477,0.658534163173989
PE22,187.328236430151,-1.46585273566567,0.578007505730904,-2.53604446504905,0.0112112497831859,0.0278921230101729
PE23,561.368783548863,0.267465666514338,0.360987998038971,0.740926756477546,0.458737851223031,0.560006843741987
PE24,288.960027922197,1.50510518433327,0.402851290865563,3.7361309705609,0.000186873362919993,0.000791276169563381
PE25,986.079835828397,-3.91889896585364,0.562906931210175,-6.96189502841709,3.35725634845536e-12,4.25703714937203e-11
PE26,1220.6201366371,-2.24871404412219,0.467663778938745,-4.80839899387789,1.52143868746711e-06,9.64600307632038e-06
PE27,211.583005798538,0.91790622938199,0.489822595039416,1.87395648685444,0.0609364228048081,0.113298031679259
PE29,140.648247292333,1.29930587701968,0.479054170858523,2.71223163487162,0.00668318729371183,0.0178913702976383
PE3,755.18470800001,0.53637472604051,0.434782901932793,1.23366103785613,0.217329238118336,0.3174797201004
PE31,1258.56507127146,-3.04816108388936,0.536924761643721,-5.67707303078709,1.37018985189915e-08,1.21260516536741e-07
PE32,298.895573940527,-0.68221839431042,0.503383398830279,-1.35526597797167,0.175332830443288,0.268703855043004
PE33,74.4176273053174,0.990845051184174,0.630278485927905,1.57207500066488,0.115933158445217,0.193030959543272
PE34,269.099211738603,1.29804894628087,0.467706728960364,2.77534802453286,0.00551426645089549,0.0151137680702348
PE35,251.564436979493,-1.42940788777885,0.408144618890845,-3.50220931899908,0.000461416962670555,0.0017569296040007
PE36,176.607244881581,-0.131779060828975,0.437773357192349,-0.301021198901042,0.763398329427992,0.827119530487551
PE4,574.230815723551,1.17578532405444,0.426349601961962,2.75779622789315,0.00581924608049182,0.015848373996351
PE5,23.4525879584164,-3.32397814967649,0.956022365738595,-3.47688324959687,0.000507278658164888,0.00190058255009037
PE6,279.089865776985,0.922250120321911,0.453491866329159,2.03366408263762,0.0419854758789438,0.0844615236082401
PE7,109.403123778478,0.253179148303483,0.515132303484268,0.4914837345494,0.623084353515376,0.714932837638537
PE8,301.392382872726,0.505257355717648,0.369610245966401,1.36700040443029,0.171625178744066,0.264129190256366
PE9,318.265977387484,0.946569258249164,0.41105438818503,2.30278348913546,0.0212910279538044,0.0478009418648716
PE_PGRS1,506.785657734695,0.778277802236226,0.408966662863739,1.9030348263265,0.0570360010651374,0.107615526809701
PE_PGRS10,144.256580591763,0.0647849595201835,0.489458107452214,0.132360581087133,0.89469909203402,0.922918435346702
PE_PGRS11,995.575644495687,0.670177612183537,0.452529890769701,1.48095766899208,0.138617854032773,0.223160552038427
PE_PGRS12,19.6303470041831,1.13943086441304,1.05708381960042,1.07790020364114,0.28107829455152,0.386882496469075
PE_PGRS13,35.0273897725779,0.599225404669271,0.79175783302052,0.756829146082778,0.449152228773648,0.550441949370044
PE_PGRS14,580.004371558022,0.532681307452989,0.325587405306686,1.6360623868458,0.101826531183736,0.173274079218501
PE_PGRS15,419.253630376609,-0.92896354182584,0.35869705382694,-2.58982763285822,0.00960239988384749,0.024364992066761
PE_PGRS16,597.264583558131,0.316024041881624,0.379372988962727,0.833016717256781,0.404835301140613,0.509393814310425
PE_PGRS17,264.964547661167,1.70768323065473,0.426752073410924,4.00158156703408,6.29204971034307e-05,0.000290976455722434
PE_PGRS18,357.943420713273,1.34145843610729,0.36293613544963,3.69612806519086,0.000218912577144382,0.000913814713619515
PE_PGRS19,77.2879070391993,1.29144490119115,0.594462779269898,2.17245712637764,0.0298212001298824,0.0630226707045946
PE_PGRS2,48.2756415428309,0.424872019384946,0.753015412465759,0.564227520913147,0.572599300455015,0.66789092488781
PE_PGRS20,361.214851360543,0.641839709524616,0.366495939012732,1.7512873710241,0.0798964219920907,0.141787593128928
PE_PGRS21,200.905831510165,0.994030933762171,0.416138194811773,2.38870391171805,0.016907922637314,0.0395608487501042
PE_PGRS22,230.732635871883,0.978268645097911,0.408927240533312,2.39228045512957,0.0167440422516433,0.0392552918991061
PE_PGRS23,238.925134235456,0.600509776440656,0.389270821187447,1.54265293917699,0.12291500598545,0.202440671520031
PE_PGRS24,174.779825253537,1.2316418922977,0.476337441238306,2.58564997346392,0.00971955784836132,0.0245829245955605
PE_PGRS25,123.043473652027,-0.451287370258732,0.459983044253961,-0.981095664060113,0.326545568446588,0.431890827267055
PE_PGRS26,140.308980812952,0.759062771377994,0.536754811594238,1.41417040887527,0.157311874081332,0.245952969851389
PE_PGRS27,141.787487773546,1.3745884804492,0.485234686064627,2.83283227668132,0.00461375871987749,0.0130745465858778
PE_PGRS28,230.348821931141,1.68881857111715,0.41872332190895,4.03325652704957,5.50091720799131e-05,0.0002574189133938
