,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
MtCM,56.6141357524773,0.856788917942099,0.503616893228705,1.70127120329343,0.0888920727664373,0.226854418875947
35kd_ag,3783.8963080512,-3.57896210476589,0.327293130735595,-10.9350358094047,7.83750331620234e-28,8.67752290240044e-26
MTS2823,3.43238977279652,1.13200214374743,1.67071727924913,0.677554579585235,0.498054153006065,NA
P55,611.077039590368,0.181513966309571,0.352710856482618,0.514625402006917,0.606814810884249,0.777284590150753
PE1,163.56610128693,-0.158340961067931,0.40451719344044,-0.391431967875662,0.69547796657594,0.839785754942648
PE12,335.978032940476,-1.08080149113095,0.365678038808671,-2.95560951555104,0.00312051889695132,0.0156679076709719
PE13,386.15762658389,0.526762141487243,0.464513897811335,1.13400727937141,0.256791494560871,0.471439487038198
PE14,12.9101080869056,-0.297104662909847,0.865634236375424,-0.343221941121323,0.731431499497234,0.861892862230561
PE15,23.3857249720919,-3.48895325062647,0.891974523141624,-3.91149428611259,9.17268268242306e-05,0.000702263188345794
PE16,163.426037543669,0.029607304137731,0.397941376967058,0.07440117025122,0.940691177660186,0.967929602157277
PE17,259.411883439672,-0.742363369009965,0.379553485042076,-1.95588605628972,0.0504785782715973,0.148681105714023
PE18,14.4546618030652,0.66741971377796,0.833382217582674,0.800856677400547,0.423214622858681,0.631245711757809
PE19,1519.03635870166,0.291160911688211,0.329885329976834,0.882612487523035,0.377445679251747,0.589158698787262
PE2,67.6284740654505,0.479813906522402,0.524000350693314,0.915674781300341,0.359837495899878,0.573773377878757
PE20,99.6634818802977,0.258475979696619,0.432608190605064,0.597482861651564,0.550185046001539,0.735014103675894
PE22,82.0476785042318,-1.10441080232212,0.561501263312503,-1.96688925650281,0.0491959793858108,0.146053653075523
PE23,115.162295877466,-0.449726654015622,0.441286689494824,-1.01912580805566,0.308143243275337,0.523225530657848
PE24,28.6573975978809,-0.0335344448235962,0.668607566199589,-0.0501556466287216,0.95999835590246,0.979969952904686
PE25,249.615788238656,1.27415602263111,0.531303677268604,2.39816902676349,0.0164772598230703,0.0622474259982654
PE26,543.450371420991,-0.868621029360436,0.438733299631294,-1.97983838949634,0.0477216911603982,0.142702397805124
PE27,30.3606979510607,-0.197064003302036,0.652270733465159,-0.302119952945217,0.762560622488428,0.879000738896165
PE29,15.9207392618212,-0.0973818680726726,0.787487501701312,-0.123661477626357,0.901583313878801,0.949301568845115
PE3,107.577733401787,0.262118601184543,0.50479252861164,0.51926006493294,0.603579397937708,0.774824348761342
PE31,273.940081860257,1.85076866670434,0.529032282669944,3.49840402435141,0.00046805151200255,0.0029941428575215
PE32,56.8976092029885,0.687835167655334,0.591109740678304,1.16363362049496,0.244572520474822,0.45587160722213
PE33,9.45337520956,0.0823433846388454,1.02726622192996,0.0801577846920192,0.936111765011689,NA
PE34,37.6260224898975,-0.645929406510383,0.610790112840094,-1.05753088160988,0.290269368358612,0.503634622765998
PE35,287.110373514196,-2.8560571406045,0.384351121189698,-7.43085419333246,1.07898599073534e-13,3.55653550228641e-12
PE36,34.0552949157339,0.0946188310518599,0.59010680561013,0.160341873966409,0.872611774909736,0.934266693472954
PE4,85.5881352022048,-0.617216357833527,0.498405720539605,-1.23838136762413,0.215574686048003,0.416882862758263
PE5,24.2627170756758,-2.40238027034852,0.758565544704667,-3.16700420566009,0.00154018090955901,0.00857023346324199
PE6,30.8997997946701,0.516249307861156,0.650644109688932,0.793443451148695,0.42751950360491,0.635246934706003
PE7,35.3707824283837,-1.43995777478734,0.610469360769905,-2.35877157368113,0.0183355382493656,0.067959531468464
PE8,40.5185746338547,0.496424055316796,0.556540077032716,0.891982582752283,0.372402268091282,0.58559103919088
PE9,43.5837282641221,-0.157800282047803,0.571643082806517,-0.276046866994476,0.782512069511649,0.88855878995383
PE_PGRS1,59.4359906669209,0.558929103707877,0.527695223442081,1.05918924196824,0.289513603489421,0.503471502161628
PE_PGRS10,85.3484560387463,-2.4316570230757,0.492243242139403,-4.93995003873929,7.81425903364311e-07,9.26977211738213e-06
PE_PGRS11,329.819958336959,-1.80468316787525,0.443942088552853,-4.06513194943532,4.80052950117007e-05,0.000391846623554865
PE_PGRS12,3.28072062566573,-0.828480826641449,1.60488881046557,-0.516223193307149,0.605698533144048,NA
PE_PGRS13,3.24871918342008,2.37035788257337,1.78579547089161,1.32734006845135,0.184396215037738,NA
